¿Í»§,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
45,42.35583284,44.93106973,41.74880279,30.89566062,66.19175087,48.17128127,27.00427154,45.99462046,53.33560412,42.94204171,28.96663514,37.10260679,28.32903154,31.6787043,40.41543613,38.56147851,12.56399246,23.62819252,47.85354406,46.41923108,11.27720377,105.5299164,31.99496058,46.72432912,65.99181003,34.70390376,27.32156797,44.92482783,4.90644651,104.560183,29.28880212,15.6428045,38.80740063,45.9339387,11.75682039,36.67607115,114.828883,29.34841564,58.96174608,41.45491768,104.2702257,110.4045544,40.57186949,3.892231562,11.23624175,0,56.38773329,57.68758174,60.57448935,47.65891379,50.13454406,82.24883595,42.99442926,25.922761,34.5305132,56.58739432,27.87329816,33.01578478,20.24537303,86.50956691,47.32696269,30.50289396,46.88902684,93.56891054,14.60335965,98.76912767,13.71218689,18.27603025,96.00459672,114.3570101,53.77458451,49.47463062,68.75730959,75.19931776,45.8597457,24.16612024,14.50172063,61.3011767,35.28037408,14.40660154,69.50507925,11.20546787,6.08031962,59.95029782,70.6711127,26.38244254,21.53664388,57.05160729,69.74965221,47.18365834,94.8745058,35.96656985,52.4086426,25.7416818,14.19303354,40.40231069,60.78037809,22.61063747,64.75469515
46,65.19809554,55.96964245,52.37597299,27.90523058,43.86708727,45.95571843,28.7294403,48.43373588,65.86006229,62.50298719,40.2847175,52.42265923,38.19997867,47.44985684,38.9540701,37.87377897,66.5189117,99.19837438,61.95445856,35.44266916,37.35249224,75.94759886,29.29896414,17.43071922,84.19811141,76.32322563,7.29422682,9.873978344,37.37564376,87.50584031,61.620706,29.02141494,6.93939403,30.42743065,41.14125225,7.938485664,104.7386758,96.49225118,67.97172152,20.27005037,87.59825907,92.86510672,19.81849999,56.30054535,52.2611598,56.38773329,0,86.23361155,51.55288138,97.00677625,60.78720108,77.21509572,30.63298393,56.06035095,10.07503076,52.95095691,67.93878804,116.8886728,80.05736537,76.89979796,74.94905452,12.37788785,44.70877435,81.2307654,69.52709464,84.21957228,31.35425506,21.27554721,86.58979906,98.30884551,12.96422735,76.44193536,67.80597769,77.13999651,68.03217844,22.24890077,44.57470509,5.45896855,27.42832053,31.67784107,92.86287858,56.08624428,41.50954632,78.60474559,65.23931502,44.03958484,51.87743489,1.838198769,95.33108683,48.88248849,97.49941934,9.060677703,87.42442069,11.74845273,32.68157522,10.75156423,76.2103781,42.01264514,15.98149027
47,16.5303037,19.33443102,29.74549139,45.04014499,39.2715837,58.84580948,41.46801143,29.11635251,17.80277137,23.7626093,35.04738805,43.57372667,38.78150727,24.71773183,50.47459662,27.3016899,31.26486178,56.44102251,29.77084206,61.90785438,33.47308888,43.6261115,76.82833872,70.65641473,44.19385879,14.75365551,70.79048756,62.79779227,60.28334164,44.36040851,19.07522656,29.87556169,63.04567404,56.73897771,32.19516148,69.24870605,48.06692617,61.57823671,35.90070145,62.13629643,39.12030801,54.88784326,53.57898519,45.5482468,55.12939756,57.68758174,86.23361155,0,12.37180029,30.01989169,43.2974733,21.842548,46.37029077,20.21864358,73.09231,44.67170208,83.03921657,43.21147815,55.91301535,94.05166825,16.47148299,81.80870352,55.56282647,31.97668292,58.14407453,51.52701736,40.46157785,47.75794754,33.37316883,24.89126543,58.73087719,37.10946023,25.61522015,62.73377854,44.69623417,85.59427874,32.82391163,81.38764629,43.04456695,41.73038337,34.52068851,45.71946519,50.31617856,10.78596643,77.09851297,41.40862693,37.68967326,58.83189537,9.849837202,56.19238276,83.03801466,66.15240088,2.562619271,56.4476671,72.22042998,63.29901814,32.82516977,38.89161717,122.8489702
48,35.77867228,8.116306283,13.22705918,19.95512466,18.19910893,30.83729261,21.64960848,22.49839014,13.79259163,4.610616353,24.72775629,25.38349093,21.67260138,5.622198423,28.46634482,26.48311908,22.58789332,37.56925306,11.53603433,90.54375182,29.13336096,42.26949731,30.47853001,40.83702524,38.91105664,5.303832701,61.01320381,43.20728528,71.41086294,36.07743862,17.78750794,26.76201662,66.17966359,48.18196807,41.73909138,60.36622708,53.72515326,69.29538403,27.15533365,93.2372151,43.72809047,38.62165467,63.26339895,50.39371677,50.10152651,60.57448935,51.55288138,12.37180029,0,27.19824673,51.90327552,19.2837849,41.17825606,27.16925764,46.63067678,44.74039476,51.52701094,50.27226602,35.08089375,65.21910951,40.9877335,47.46250982,45.08335493,34.35409798,74.85849159,49.86081934,34.23977556,48.90679515,51.55208864,49.13652716,77.15417428,41.21425321,32.40653606,34.62012981,25.79447958,72.95672508,32.66343112,72.4881738,25.77204203,45.00161543,25.89062369,45.81531981,41.09644273,35.57552665,59.30319228,25.7826767,32.29599884,55.22821598,23.10093378,59.87712583,69.98344962,74.90768572,9.913083945,57.63911202,74.28339794,47.54633866,24.60198788,29.96302517,53.28719937
49,16.72795634,32.58896545,53.91864364,53.35947546,57.06867297,60.46305241,46.34227375,67.71460417,43.10350695,29.16067934,52.62663085,56.29505876,51.11882114,39.59759432,71.23294263,44.3331915,50.83622956,20.16069733,48.04433941,108.215512,50.073523,66.75989701,51.08735077,113.0036574,63.81747551,28.99995936,106.4388483,102.9337318,36.0537756,86.11679138,19.84854127,49.30907755,67.1975148,52.3119616,32.16240718,82.76123961,62.0415474,26.62054442,55.76691045,80.94917876,67.92514465,88.55390926,77.59755152,42.12737688,41.0921221,47.65891379,97.00677625,30.01989169,27.19824673,0,99.47222956,47.43367304,67.22563796,29.7169471,115.1086994,93.78188375,49.41010324,11.22975814,30.09905172,97.24989653,27.52592604,60.61727642,79.25364014,53.65744734,40.07423203,83.40742577,36.31410456,81.81953041,79.91651244,57.54858345,103.9341197,66.71179774,53.46894321,88.6760286,76.11052038,66.38954256,69.53524902,123.5472698,79.22418569,72.58805012,53.70884392,62.09392243,38.06526553,17.11683857,110.4530836,52.37526431,21.68272873,111.9694744,43.43461027,94.2183748,71.45961467,63.68426408,34.97455073,98.78053345,69.29898149,102.104444,48.86363788,71.02279886,136.866119
50,70.49124318,39.12411335,38.7472044,27.41117366,28.15281848,23.27053303,23.56463292,34.28090882,39.9430742,43.18293238,22.8474814,26.41209152,27.84702245,29.76067785,20.60256966,27.69379623,47.40138303,62.1950159,47.98266653,14.62546683,42.94812103,62.33210482,13.3852894,18.64736071,35.84888033,46.21091937,50.19715966,32.33279615,77.4042413,50.66652282,69.10691419,34.402088,66.7947476,15.11613966,46.84845936,62.45854937,25.78727201,76.20427765,17.06225319,31.52048175,27.58978063,85.05518321,21.44877944,40.51545074,46.53159113,50.13454406,60.78720108,43.2974733,51.90327552,99.47222956,0,33.02573291,17.13270768,53.87933378,27.25903483,21.27845406,82.77287235,84.44507228,68.7564872,20.55208601,97.48444114,65.58555289,14.3846529,48.64391361,82.6612366,49.96925813,49.01070406,50.93290489,86.60927381,66.87963897,39.22703955,12.74852125,90.30270324,14.81407957,20.63134469,48.37807264,35.86010421,32.698236,22.89231301,33.01066539,39.69186993,37.92582981,50.54372366,75.69593494,21.99754018,26.04255932,49.88428338,36.23666931,66.0168009,16.05954368,33.95010463,38.20197303,76.12921154,40.06377465,50.93230195,31.74147389,35.64437427,32.47488414,28.35714565
51,39.86858589,20.0631819,36.92435887,28.92768205,18.18020986,20.90738491,33.2173512,18.19432204,32.80109865,29.78544509,26.07476781,22.32523331,32.81037919,16.2446144,40.17699401,37.72810518,66.70904236,86.27346024,5.445790631,42.55564458,53.45211501,26.38871552,36.01921973,39.694626,23.06246299,20.56409604,69.0001263,52.18874366,59.61156257,22.28868526,27.55543601,43.59327344,54.59952028,38.18537906,65.56674084,82.23757155,27.72967973,61.12191227,27.01844665,69.40643038,34.58399847,31.59465217,40.58278637,40.24052127,77.6237341,82.24883595,77.21509572,21.842548,19.2837849,47.43367304,33.02573291,0,45.87611544,60.45581822,51.3678133,45.6477598,105.8140026,47.24688381,63.19109598,50.58971667,49.90440706,62.34300169,25.26062474,14.28149826,64.25248944,26.13744807,46.22450345,91.97422601,30.68239093,15.75554551,65.0085367,34.4803435,32.36153552,18.87159557,23.23633265,111.0341387,36.27571073,60.57188391,55.49380141,73.52551776,9.741385438,39.07897404,66.31612456,41.55140959,56.59938241,55.45967028,54.5885782,77.66465353,23.76533055,44.23108443,46.23457056,49.77917872,22.31230529,66.13114604,77.16772282,63.24168615,9.158488016,39.11256949,55.86078189
52,89.08777291,35.93291727,44.21591847,23.17619536,36.35632916,19.38530007,14.44383907,30.25279684,32.62196209,30.44710266,24.46926556,36.541928,40.49448959,30.36023152,25.81913834,25.54158279,38.03484292,80.31925685,43.532181,25.06554376,29.28479689,82.73512364,4.68813278,10.73091846,52.94058956,42.74874721,14.17461996,17.84304554,38.2515515,68.41002807,75.36098204,38.35102711,35.57934689,5.775267833,41.98060228,24.44387415,63.76580766,78.17272272,35.23335942,14.96572763,36.43628051,59.97989827,1.505061389,36.3946034,42.43587727,42.99442926,30.63298393,46.37029077,41.17825606,67.22563796,17.13270768,45.87611544,0,32.74509862,18.4144978,29.03641734,41.20487972,79.58261042,49.56413165,33.58363633,60.75277139,45.84766427,26.69752557,70.08505574,62.1888759,87.88595181,21.46728659,37.15000432,57.07141133,70.27753153,20.10968557,25.70267368,73.83577955,30.67271639,34.23413014,39.07566545,19.01185882,14.43532639,23.59408432,21.94239247,42.04169434,24.86587002,34.08590762,65.08353391,52.55340861,28.68144141,73.66807815,27.33852046,67.1089901,23.73250834,48.69690046,22.06336118,47.4940647,26.92222491,47.75850526,15.94282048,47.22968198,34.78077017,29.39275071
53,20.71362251,24.97264232,17.83468221,34.42002359,30.55534034,28.3444809,23.37069713,33.0130636,14.81026399,28.9023446,33.95337567,16.5278356,16.51442448,26.52359954,23.14293617,27.98688283,14.16197117,23.30502707,36.79820628,62.75087357,18.82811278,64.18881585,44.53906535,61.28330372,61.04454739,19.9276276,35.20961067,51.26002284,28.72515897,90.84959652,11.2247431,15.78753357,68.10108571,53.28136266,15.1494455,52.09880501,68.69207753,37.47767766,38.76745212,89.09522832,59.23359164,46.14265515,45.74017389,15.75013475,17.30812382,25.922761,56.06035095,20.21864358,27.16925764,29.7169471,53.87933378,60.45581822,32.74509862,0,40.81373204,70.50313336,28.83508495,36.10563118,22.38366742,54.38879858,45.37699465,36.69000922,39.61707822,82.51745237,33.44528355,67.01081904,18.13757594,29.98225131,77.60236231,46.02884834,47.91378049,48.59278768,51.19125709,57.47047269,31.90229761,34.75283745,25.42180634,43.01478407,39.37777568,37.23295619,51.43798088,16.95134726,18.37874402,32.46924702,50.14149219,22.62620362,8.743291927,68.86661798,34.30347428,73.45756068,71.09442889,70.42957823,35.18744518,64.38586708,41.18744492,39.81781261,45.47940051,15.50826793,55.78294113
54,96.10547578,47.99200864,41.8853965,29.96306314,41.86886639,35.26827997,27.78821352,43.20363471,42.84617727,56.94394549,26.9881355,50.96233767,38.43279121,50.04946078,33.18787004,35.93089641,51.74447138,93.89865443,44.50203806,31.30326195,57.81328709,92.12173249,24.42828196,17.59630818,70.56023598,51.75903132,5.568026058,14.27172664,57.07309205,75.20907935,77.37701915,29.15484164,15.91717163,19.9602674,56.54079685,11.13302894,77.22264309,95.36457082,41.200994,8.163228229,71.35091132,75.54550451,16.67369712,53.28392365,56.25148573,34.5305132,10.07503076,73.09231,46.63067678,115.1086994,27.25903483,51.3678133,18.4144978,40.81373204,0,66.65598639,63.81403545,69.56387257,42.20588312,58.00969122,98.45962254,21.62298451,41.593323,70.62111733,75.18549603,72.4044456,34.39015815,36.20860966,89.9468738,84.37487237,7.124986508,48.76359256,64.57278513,47.22268865,50.15018853,26.80095537,26.3103749,4.115405471,33.04600637,25.62109797,62.24057681,30.46970249,31.86405731,68.24931861,63.3546632,33.70658416,69.26316624,6.282873782,100.1248484,42.25641281,55.65175783,2.744992565,64.2395168,10.30702311,40.42442758,5.041533208,56.08620675,48.6372879,13.5187182
55,66.043306,40.87669133,45.10100927,43.16319352,33.46434842,37.75991324,34.63802192,24.45815158,52.61893065,48.19505096,29.88575606,34.52019938,42.19963857,54.95070213,40.13238949,44.18232725,50.43341707,72.5122449,32.14480802,35.06893328,72.50604876,65.2918832,32.32148548,30.02809235,21.47400024,62.60606957,71.56463922,72.30184407,80.5162869,51.57376534,57.24810008,72.6494159,65.50295361,33.20521752,80.05471454,48.49023205,17.6889164,95.30250841,17.55342755,49.08902911,17.36864003,83.94638088,33.86554406,87.51314958,69.04939538,56.58739432,52.95095691,44.67170208,44.74039476,93.78188375,21.27845406,45.6477598,29.03641734,70.50313336,66.65598639,0,73.18811192,104.1450475,73.76242155,4.463606846,90.56135717,93.83904576,24.26429543,42.58133245,86.03409141,40.75866223,79.8132903,77.88254187,82.11922138,73.14206444,53.10306478,10.25901363,60.51017775,17.5831316,16.53953601,89.20165649,54.27004814,59.78277676,56.69253284,42.23398852,31.05859175,60.94827225,57.10842783,70.17806823,10.43384304,68.78572375,54.79108265,78.10354198,73.39742537,20.76413987,7.234888804,64.89035782,51.67709516,59.59552037,80.32443458,65.00702012,23.60530446,68.59253132,58.53922951
56,80.45190582,79.79083966,39.52508986,72.25703912,85.62512645,62.78087032,76.55498031,61.58200274,81.20015611,70.4384213,83.38299496,49.21958085,48.79547811,83.41338365,66.68140848,55.60117332,33.41475364,33.00928701,52.62002128,78.2283125,40.29294107,128.3744754,58.25520844,46.16999949,140.8512685,43.86734241,41.25384657,43.81804052,14.53508757,89.6192948,55.09034303,50.88399794,39.03085182,53.28278134,30.96869682,42.32221825,138.6303181,20.34351745,121.2286801,78.00519158,116.455659,127.0877352,66.48789438,24.79226146,17.09523345,27.87329816,67.93878804,83.03921657,51.52701094,49.41010324,82.77287235,105.8140026,41.20487972,28.83508495,63.81403545,73.18811192,0,36.17293336,19.6457507,116.0091697,87.69823173,26.61090384,56.00150371,91.24443921,14.68149594,120.253896,33.4618133,25.39436665,146.0550539,81.45609631,66.72993674,86.25695681,106.2053017,71.04825054,78.69295725,17.31779731,51.42341208,66.25996189,34.68530576,26.12860532,95.14410165,31.47066355,22.94068418,85.1504077,112.8278709,38.90169491,50.47484124,45.75584084,98.27308619,93.99262216,101.02471,49.09587879,76.69907025,50.72223256,13.71535349,51.68552941,99.48241101,33.05255958,62.96161105
57,30.15679149,37.88202715,51.33843702,68.41593729,41.69757414,52.3537807,50.23114249,45.76926079,43.94991721,43.97541746,62.33558509,57.13887476,56.60457054,39.86853919,57.30765178,45.3560854,37.26677288,20.17392787,53.26709803,67.70889506,30.67245629,82.23348777,64.3723949,94.83345831,76.39142575,31.62452853,103.2108893,61.20767816,58.61407057,99.02209179,30.037503,43.28324275,71.62672897,53.49180902,36.92686411,94.79765947,78.54298053,22.25296354,60.98912559,68.92401863,62.06933414,59.09231053,78.97280957,33.87640329,30.76837835,33.01578478,116.8886728,43.21147815,50.27226602,11.22975814,84.44507228,47.24688381,79.58261042,36.10563118,69.56387257,104.1450475,36.17293336,0,25.89562284,70.86436156,64.78926263,52.97458472,64.12463915,60.99965045,33.23980723,85.81033683,66.86087213,59.46726086,88.76465647,80.43931108,94.97856993,81.06434187,83.32248717,63.95329816,74.32005029,61.91633883,51.78301777,80.14086151,52.63687316,78.11126958,54.86249647,63.55917539,55.42456605,47.24122742,105.6852222,52.78171972,20.12355224,113.7921985,36.02606535,74.09426523,91.24960738,72.24350307,56.07022548,97.45737192,42.50627436,87.01771425,54.88160655,53.95998255,115.3081712
58,59.22010136,36.7962109,30.67453638,39.72882192,46.31592735,41.06093711,54.73718645,70.10209732,34.82319534,53.69273977,50.27496812,34.39005723,35.22067011,70.17264421,34.99463256,55.05499297,18.04269353,9.640695238,74.1130524,75.3378269,19.84407649,76.8111758,50.71808214,47.93765773,73.16091221,37.95094413,62.97961746,59.52260263,17.29643618,76.63867191,33.15918688,26.91756019,61.67998443,60.03672757,24.14465509,37.45806973,75.37876584,9.902911071,65.18201288,71.67296156,64.10833255,86.74478893,52.46578657,16.01872899,11.80551088,20.24537303,80.05736537,55.91301535,35.08089375,30.09905172,68.7564872,63.19109598,49.56413165,22.38366742,42.20588312,73.76242155,19.6457507,25.89562284,0,71.79048816,75.68180032,63.17943901,59.09673385,115.1829664,5.024036844,100.462173,25.18221506,23.57620495,102.3739354,115.0938751,68.87053446,55.90360132,79.69375397,68.17650998,58.66029638,28.1682929,32.81763879,55.94664891,43.67255483,25.50012834,68.71885541,19.72881612,19.30736202,52.25019142,74.91816715,34.124578,26.12659299,57.68034993,68.11913755,62.09007511,109.8220052,68.11250433,67.28714697,45.51182098,21.37569334,49.45494208,47.10797596,28.37660857,83.30779077
59,82.07727643,47.08240686,48.4766516,50.9433796,36.28704828,37.77072118,38.5948619,26.78595913,54.21448134,67.55957223,28.4608297,39.40642778,36.30253153,47.41938489,41.73808179,39.51078303,58.95387228,71.82175324,40.19382045,30.3070146,74.68356135,43.05444219,28.2127772,44.02557007,38.70398722,46.05213937,39.6550497,64.91722543,96.30903221,63.60863789,78.22495488,42.67595156,61.01607908,41.14655317,56.04599497,62.008976,28.91508064,94.83063734,22.87130456,46.0680094,21.99946836,70.74403677,60.35574423,54.8721883,55.42329478,86.50956691,76.89979796,94.05166825,65.21910951,97.24989653,20.55208601,50.58971667,33.58363633,54.38879858,58.00969122,4.463606846,116.0091697,70.86436156,71.79048816,0,85.09986259,78.71088801,18.57604327,52.24695621,85.43792749,59.78542965,82.39430384,99.76809272,84.01244117,71.56914062,69.51511293,13.49468031,68.16689867,23.41487726,29.49566777,91.1735055,48.70638352,68.96952013,45.41178043,62.01714679,30.80203905,51.49464882,68.13781118,56.73842543,5.397163247,56.25528849,67.66494598,59.31876766,76.81127429,15.76587816,6.740805361,40.39746164,62.67667547,44.94823755,71.44345387,75.14271995,42.95426252,64.42040362,41.51008569
60,18.37409148,35.29241575,51.96920843,67.38908615,56.0709363,65.27041842,75.85442561,41.64033358,37.87482738,39.16569424,74.25776811,50.88862347,40.21168937,26.78112231,47.38582407,45.64005139,49.46295118,39.51925906,45.15285954,100.0265842,62.15513946,46.98463371,80.33681777,60.49403187,71.5065889,32.97241382,95.48471713,64.88517254,69.55544197,30.12520932,32.93957503,41.65457087,99.01573731,73.29596644,49.22924555,85.33815394,68.7325901,85.28174211,40.82746312,88.98240729,46.96520049,30.75673478,71.09390078,63.98144378,48.77155378,47.32696269,74.94905452,16.47148299,40.9877335,27.52592604,97.48444114,49.90440706,60.75277139,45.37699465,98.45962254,90.56135717,87.69823173,64.78926263,75.68180032,85.09986259,0,71.71600429,75.87479147,35.08158658,84.65295349,42.49183171,63.08172031,64.86342662,23.91856376,33.83725437,135.0665739,88.89442149,13.34362911,58.91580185,76.61669705,91.85256493,51.67955061,106.5733445,68.04485134,59.4663667,48.17821627,56.82190308,50.85507866,12.32164205,102.9436072,51.96543932,43.4142285,122.6349677,12.01356294,74.17392948,94.20656613,84.38708081,25.96165732,67.53535046,87.77654406,72.09870522,33.57013556,43.6974808,107.5195662
61,56.92349628,54.26385342,46.42034347,34.89177753,59.33178673,64.78188057,44.68080384,56.98810056,59.69332727,49.09911879,42.57322742,32.41261527,33.67332616,51.22638382,49.90162719,48.78879476,29.29611843,49.4477847,76.56695848,66.43983842,37.81816934,123.8027534,48.2559777,39.59620117,65.86016642,53.03266889,15.71848762,11.03035364,37.90312893,69.74942933,44.46875504,28.53139922,14.3026543,49.60526442,30.81742074,10.72941643,100.584375,61.49876539,90.16759643,22.92290825,107.7783996,84.68150749,25.91564548,24.7894138,40.9176727,30.50289396,12.37788785,81.80870352,47.46250982,60.61727642,65.58555289,62.34300169,45.84766427,36.69000922,21.62298451,93.83904576,26.61090384,52.97458472,63.17943901,78.71088801,71.71600429,0,45.4198755,73.93273654,32.56433918,99.59653775,30.87273261,11.14867317,106.6262602,107.9130568,21.93799902,61.65983792,83.57792403,80.60519456,73.44907973,16.79640027,33.27950858,16.89071974,32.49217121,20.37650357,58.53008341,26.14855033,35.02872783,89.19766062,51.38950434,33.35369118,72.84687373,17.9653982,62.13873827,53.22211434,86.3364987,15.06789549,53.23144499,8.555727912,26.60821262,22.4329981,70.95270831,26.30731581,32.73205072
62,48.87635746,30.89028562,19.89072974,24.06283322,13.18293873,9.424344448,23.99673699,13.75118883,24.25390089,28.45027192,9.876802539,16.3323395,19.11853915,35.7805136,18.46040973,17.0325866,41.42487712,56.00489855,23.65051596,41.4072914,39.15958109,52.49743441,23.9893622,22.16125296,39.60285341,39.26560186,36.07854164,57.37135744,66.69187959,37.65145115,44.82450804,38.8565575,57.6084595,26.38058887,48.76820507,45.98901049,22.08923522,52.40361523,16.09994836,42.20819621,22.26846494,62.42416805,26.88201644,46.85256116,52.60142743,46.88902684,44.70877435,55.56282647,45.08335493,79.25364014,14.3846529,25.26062474,26.69752557,39.61707822,41.593323,24.26429543,56.00150371,64.12463915,59.09673385,18.57604327,75.87479147,45.4198755,0,28.24862481,73.09362269,52.25732499,44.46532268,56.80481951,40.90425365,37.26800534,44.55121317,8.421869106,38.93509716,11.87309711,1.671438276,90.97737643,43.48302069,49.78507102,33.08551601,53.19247439,25.83437481,44.45490218,41.45543532,61.74660101,30.81998243,38.93822911,54.65550911,56.98437772,40.64280463,28.81573525,24.30962604,43.03987368,56.44094113,37.0824036,78.949748,46.68825304,12.01157991,33.51213329,36.71601313
63,47.17986979,56.42328717,63.25169544,64.67496092,47.22275229,39.6954918,69.02804104,25.96046139,40.71878003,42.53586768,37.89220633,42.59785156,52.58290195,41.912985,49.5040029,57.75135872,60.64764187,82.47145927,28.13877814,60.71896079,78.55442924,21.79196798,69.12548847,76.05024147,13.53624307,60.22614562,64.98501366,68.05253054,122.8974345,6.424537853,74.28853921,61.5612276,93.8462455,49.48173991,85.04938779,63.4832776,18.82401674,72.60094747,25.35103701,84.49515084,22.71378475,19.3278149,80.40265876,80.31404996,65.98585176,93.56891054,81.2307654,31.97668292,34.35409798,53.65744734,48.64391361,14.28149826,70.08505574,82.51745237,70.62111733,42.58133245,91.24443921,60.99965045,115.1829664,52.24695621,35.08158658,73.93273654,28.24862481,0,64.19281446,19.21733139,57.6617483,70.19502758,31.17059793,11.39465085,66.0280168,39.3957972,25.36890858,33.40615956,34.43924264,103.0333257,82.90104248,92.85550267,73.63119106,56.08369169,13.18718292,50.73732512,69.32432712,53.04286871,37.38600494,87.36339718,94.18497638,65.19392718,38.86729987,45.85525742,53.08552732,90.07318445,38.52827611,76.8429073,78.79942758,80.79266886,23.03640197,75.98673945,61.23970521
64,48.4740788,68.76758308,57.89851352,58.14497628,65.47759002,45.17699422,52.91590331,75.22773502,35.46952582,42.73882263,46.87490266,51.89618768,62.71509815,76.06912119,51.97269286,38.81183567,30.32126014,20.44615146,66.39091947,82.07201238,24.08750932,89.24609056,41.23367031,73.86519975,105.3979826,36.89243837,57.44700735,35.11417596,10.75725101,84.76143028,43.05310954,37.44058186,44.98774316,47.93981117,24.17766481,61.78234532,107.8512217,14.65991723,97.74093022,66.17312618,61.03753026,103.6877988,41.38653812,12.91616418,18.95268805,14.60335965,69.52709464,58.14407453,74.85849159,40.07423203,82.6612366,64.25248944,62.1888759,33.44528355,75.18549603,86.03409141,14.68149594,33.23980723,5.024036844,85.43792749,84.65295349,32.56433918,73.09362269,64.19281446,0,81.38109267,23.09451523,18.81730549,89.21157448,68.61133127,77.53996357,66.9444458,98.14949242,85.38237432,53.36774903,24.10933245,38.69986773,44.64449538,36.23723654,33.38461672,85.29366157,18.50070655,23.37243123,69.07568955,66.99689903,34.37912303,21.29027827,60.76124199,45.11911284,77.53456727,119.89038,61.09075385,52.84462465,39.47321262,30.63656452,48.12003568,65.03983714,27.90254334,88.54239169
65,43.43726892,63.22308733,81.71629562,74.40851824,55.25288733,58.18907899,55.639732,39.68138689,45.92947217,44.30788244,44.80194448,64.66863248,58.0884717,38.6677287,66.27936337,50.24853487,98.94915915,127.1026472,45.91139442,79.54781109,65.03475737,2.84407095,76.88538889,60.21535649,35.66980143,49.78512168,84.94034144,72.32733366,100.4765217,6.728392939,84.76236875,72.71149406,104.9766678,54.50069884,72.23905863,101.9945045,40.79344234,134.3662913,32.13177363,83.40503538,33.64342481,12.57954887,59.62337091,109.2727425,86.80232612,98.76912767,84.21957228,51.52701736,49.86081934,83.40742577,49.96925813,26.13744807,87.88595181,67.01081904,72.4044456,40.75866223,120.253896,85.81033683,100.462173,59.78542965,42.49183171,99.59653775,52.25732499,19.21733139,81.38109267,0,109.6559116,81.79421673,10.56601806,7.932282431,103.2462201,55.47056886,18.60382551,53.69334512,48.69182359,148.9676151,95.76980256,109.4564206,81.48952111,102.8179967,18.48189899,111.0750468,73.94746599,45.45934248,88.34205894,79.92418766,87.38583892,93.55171882,46.61248353,59.73155629,39.37877111,93.07463133,33.5661817,75.20116816,89.34463822,100.6751348,32.19314582,101.9589559,101.9989984
66,47.97062975,28.27711108,26.08533946,28.38382454,36.22272752,33.7717027,22.06069352,38.31074781,26.27446464,30.3062873,24.98643898,18.18779339,32.60853901,43.75123184,14.94668954,29.81268988,7.0289279,31.88733201,49.85023738,36.68458652,5.07292283,63.47122944,24.46633428,33.68765131,75.04962859,28.19814217,23.35642707,27.63274359,12.73233228,57.74993705,33.59669637,8.215753063,29.10830458,27.91377809,6.790205194,22.74092691,86.45764225,32.41895245,49.38095638,58.96175683,43.64824763,88.16469536,21.34122896,10.95506971,11.25283433,13.71218689,31.35425506,40.46157785,34.23977556,36.31410456,49.01070406,46.22450345,21.46728659,18.13757594,34.39015815,79.8132903,33.4618133,66.86087213,25.18221506,82.39430384,63.08172031,30.87273261,44.46532268,57.6617483,23.09451523,109.6559116,0,23.33173563,98.5956553,94.09376019,38.75637559,66.17425497,60.88416527,53.96427698,52.19150119,27.8339334,9.549254408,41.19761806,19.11090552,7.710954543,57.95781719,2.764687986,4.066003468,64.03216553,67.98048088,11.13358383,29.64016534,42.53511838,58.30490569,53.25400885,73.54337673,28.98124242,34.26785422,34.92001787,18.33952688,24.82255758,61.79351318,6.1024406,63.7220114
67,50.95414178,49.53410949,32.88384463,39.72530753,78.62377267,65.05119687,33.84553622,58.93686779,43.35955065,67.8963272,53.16291243,60.23597143,32.64697153,49.44745699,34.56810552,47.45835186,28.75289438,31.63111983,63.58152151,71.20292873,23.50497256,127.9069033,46.67293091,34.30910183,83.91184086,49.87421387,21.58199707,22.08482054,10.44508936,78.46047095,37.74989338,24.53986192,25.59432642,33.51863889,27.28807746,19.8315636,105.2905899,53.15503358,67.24917768,42.02231387,82.79703992,88.42382658,32.24959565,20.39055861,21.28996979,18.27603025,21.27554721,47.75794754,48.90679515,81.81953041,50.93290489,91.97422601,37.15000432,29.98225131,36.20860966,77.88254187,25.39436665,59.46726086,23.57620495,99.76809272,64.86342662,11.14867317,56.80481951,70.19502758,18.81730549,81.79421673,23.33173563,0,89.14191971,114.5106586,41.80620624,52.20977506,79.96105779,94.67159822,71.24584532,11.27037632,36.24779814,26.93252021,30.68154172,16.49603027,93.98745719,20.97405294,14.71302196,59.09171154,58.91055061,21.81524143,53.94060024,24.23236284,67.54099459,49.2876072,87.68491981,31.70791574,78.52754962,14.66444193,7.584064972,30.53375237,86.441034,21.13006697,44.47352296
